sales_id,product_id,sales_volume,sales_date,sales_season,price_at_sale
33103,B07YFWVRCM,4,2022-03-15,Regular Season,2203.71
33104,B07YFWVRCM,2,2022-03-19,Regular Season,2270.43
33105,B07YFWVRCM,4,2022-04-01,Regular Season,2353.65
33106,B07YFWVRCM,3,2022-04-05,Regular Season,2197.18
33107,B07YFWVRCM,1,2022-04-23,Regular Season,2349.01
33108,B07YFWVRCM,2,2022-05-13,Regular Season,2221.91
33109,B07YFWVRCM,2,2022-05-19,Regular Season,2227.56
33110,B07YFWVRCM,1,2022-05-20,Regular Season,2379.65
33111,B07YFWVRCM,4,2022-06-02,Regular Season,2226.15
33112,B07YFWVRCM,2,2022-07-12,Regular Season,2282.66
33113,B07YFWVRCM,3,2022-07-14,Regular Season,2299.47
33114,B07YFWVRCM,1,2022-07-20,Regular Season,2298.33
33115,B07YFWVRCM,4,2022-08-13,Regular Season,2217.77
33116,B07YFWVRCM,1,2022-08-16,Regular Season,2291.58
33117,B07YFWVRCM,3,2022-08-26,Regular Season,2341.5
33118,B07YFWVRCM,4,2022-08-28,Regular Season,2326.11
33119,B07YFWVRCM,3,2022-09-06,Regular Season,2369.34
33120,B07YFWVRCM,3,2022-09-19,Regular Season,2357.15
33121,B07YFWVRCM,1,2022-10-13,Regular Season,2201.14
33122,B07YFWVRCM,1,2022-10-20,Regular Season,2325.32
33123,B07YFWVRCM,4,2022-10-28,Regular Season,2230.77
33124,B07YFWVRCM,1,2022-11-05,Holiday Season,2320.21
33125,B07YFWVRCM,3,2022-11-09,Holiday Season,2371.31
33126,B07YFWVRCM,2,2022-11-22,Holiday Season,2237.62
33127,B07YFWVRCM,1,2022-11-30,Holiday Season,2372.74
33128,B07YFWVRCM,2,2022-12-16,Holiday Season,2244.62
33129,B07YFWVRCM,1,2022-12-19,Holiday Season,2255.23
33130,B07YFWVRCM,3,2022-12-27,Holiday Season,2200.28
33131,B08TDJ5BVF,1,2022-01-11,Regular Season,38.21
33132,B08TDJ5BVF,1,2022-02-15,Regular Season,40.92
33133,B08TDJ5BVF,3,2022-02-17,Regular Season,37.35
33134,B08TDJ5BVF,3,2022-03-03,Regular Season,39.96
33135,B08TDJ5BVF,3,2022-03-30,Regular Season,40.71
33136,B08TDJ5BVF,2,2022-04-08,Regular Season,39.54
33137,B08TDJ5BVF,3,2022-04-12,Regular Season,37.95
33138,B08TDJ5BVF,1,2022-04-24,Regular Season,40.8
33139,B08TDJ5BVF,2,2022-04-28,Regular Season,40.89
33140,B08TDJ5BVF,3,2022-05-17,Regular Season,38.36
33141,B08TDJ5BVF,3,2022-06-09,Regular Season,39.86
33142,B08TDJ5BVF,2,2022-07-07,Regular Season,37.58
33143,B08TDJ5BVF,3,2022-07-25,Regular Season,40.73
33144,B08TDJ5BVF,2,2022-08-01,Regular Season,38.85
33145,B08TDJ5BVF,1,2022-08-26,Regular Season,38.12
33146,B08TDJ5BVF,2,2022-09-10,Regular Season,40.64
33147,B08TDJ5BVF,4,2022-09-16,Regular Season,40.54
33148,B08TDJ5BVF,3,2022-10-03,Regular Season,37.23
33149,B08TDJ5BVF,4,2022-10-04,Regular Season,39.65
33150,B08TDJ5BVF,1,2022-10-07,Regular Season,40.69
33151,B08TDJ5BVF,3,2022-10-09,Regular Season,40.24
33152,B08TDJ5BVF,3,2022-11-25,Holiday Season,38.61
33153,B08TDJ5BVF,1,2022-11-26,Holiday Season,38.89
33154,B08TDJ5BVF,2,2022-12-03,Holiday Season,39.25
33155,B08TDJ5BVF,1,2022-12-10,Holiday Season,38.87
33156,B09XXZXQC1,2,2022-01-03,Regular Season,27563.75
33157,B09XXZXQC1,3,2022-01-19,Regular Season,26255.38
33158,B09XXZXQC1,4,2022-01-23,Regular Season,27340.34
33159,B09XXZXQC1,2,2022-01-27,Regular Season,26154.23
33160,B09XXZXQC1,4,2022-02-02,Regular Season,26145.02
33161,B09XXZXQC1,2,2022-02-12,Regular Season,25740.69
33162,B09XXZXQC1,4,2022-03-05,Regular Season,26627.07
33163,B09XXZXQC1,2,2022-03-18,Regular Season,26331.84
33164,B09XXZXQC1,2,2022-03-27,Regular Season,28049.05
33165,B09XXZXQC1,3,2022-04-06,Regular Season,28073.68
33166,B09XXZXQC1,1,2022-04-21,Regular Season,27055.66
33167,B09XXZXQC1,1,2022-05-08,Regular Season,25845.57
33168,B09XXZXQC1,4,2022-05-10,Regular Season,26662.37
33169,B09XXZXQC1,2,2022-06-19,Regular Season,27907.21
33170,B09XXZXQC1,1,2022-06-21,Regular Season,26074.35
33171,B09XXZXQC1,4,2022-06-30,Regular Season,27380.28
33172,B09XXZXQC1,4,2022-07-05,Regular Season,27386.97
33173,B09XXZXQC1,4,2022-07-26,Regular Season,26299.37
33174,B09XXZXQC1,4,2022-08-07,Regular Season,27144.68
33175,B09XXZXQC1,4,2022-08-08,Regular Season,27167.74
33176,B09XXZXQC1,2,2022-09-08,Regular Season,28111.06
33177,B09XXZXQC1,4,2022-09-27,Regular Season,27081.61
33178,B09XXZXQC1,2,2022-09-30,Regular Season,27556.44
33179,B09XXZXQC1,1,2022-10-05,Regular Season,26057.22
33180,B09XXZXQC1,4,2022-10-19,Regular Season,27907.3
33181,B09XXZXQC1,4,2022-10-25,Regular Season,27756.63
33182,B09XXZXQC1,2,2022-10-26,Regular Season,27541.74
33183,B09XXZXQC1,1,2022-10-27,Regular Season,26044.62
33184,B09XXZXQC1,3,2022-10-30,Regular Season,26234.02
33185,B09XXZXQC1,3,2022-11-03,Holiday Season,28145.42
33186,B09XXZXQC1,3,2022-11-08,Holiday Season,26719.91
33187,B09XXZXQC1,1,2022-11-14,Holiday Season,27330.22
33188,B09XXZXQC1,4,2022-11-16,Holiday Season,26963.18
33189,B09XXZXQC1,2,2022-11-18,Holiday Season,25679.21
33190,B09XXZXQC1,4,2022-11-21,Holiday Season,25726.17
33191,B09XXZXQC1,4,2022-11-26,Holiday Season,25874.2
33192,B09XXZXQC1,3,2022-11-27,Holiday Season,26661.78
33193,B09XXZXQC1,2,2022-12-02,Holiday Season,27841.02
33194,B09XXZXQC1,4,2022-12-05,Holiday Season,25942.2
33195,B09XXZXQC1,4,2022-12-18,Holiday Season,27546.48
33196,B09XXZXQC1,2,2022-12-21,Holiday Season,27476.4
33197,B09XXZXQC1,3,2022-12-24,Holiday Season,27977.67
33198,B09XXZXQC1,4,2022-12-26,Holiday Season,26650.56
33199,B083T5G5PM,4,2022-01-02,Regular Season,1425.41
33200,B083T5G5PM,4,2022-01-05,Regular Season,1530.83
33201,B083T5G5PM,1,2022-01-21,Regular Season,1510.03
33202,B083T5G5PM,4,2022-02-07,Regular Season,1531.28
33203,B083T5G5PM,2,2022-02-15,Regular Season,1435.0
33204,B083T5G5PM,3,2022-02-26,Regular Season,1447.52
33205,B083T5G5PM,4,2022-03-01,Regular Season,1484.94
33206,B083T5G5PM,2,2022-03-12,Regular Season,1444.13
33207,B083T5G5PM,4,2022-03-19,Regular Season,1497.59
33208,B083T5G5PM,4,2022-03-31,Regular Season,1477.85
33209,B083T5G5PM,4,2022-04-01,Regular Season,1492.76
33210,B083T5G5PM,4,2022-04-10,Regular Season,1485.79
33211,B083T5G5PM,1,2022-04-20,Regular Season,1421.56
33212,B083T5G5PM,2,2022-05-05,Regular Season,1453.39
33213,B083T5G5PM,3,2022-05-06,Regular Season,1497.39
33214,B083T5G5PM,2,2022-05-12,Regular Season,1539.13
33215,B083T5G5PM,4,2022-06-02,Regular Season,1513.17
33216,B083T5G5PM,3,2022-06-12,Regular Season,1531.18
33217,B083T5G5PM,1,2022-06-15,Regular Season,1508.74
33218,B083T5G5PM,3,2022-07-09,Regular Season,1499.48
33219,B083T5G5PM,4,2022-07-15,Regular Season,1443.49
33220,B083T5G5PM,3,2022-08-15,Regular Season,1562.16
33221,B083T5G5PM,3,2022-08-24,Regular Season,1546.98
33222,B083T5G5PM,1,2022-08-25,Regular Season,1469.44
33223,B083T5G5PM,2,2022-09-04,Regular Season,1516.49
33224,B083T5G5PM,4,2022-09-09,Regular Season,1461.43
33225,B083T5G5PM,3,2022-09-18,Regular Season,1539.8
33226,B083T5G5PM,2,2022-09-23,Regular Season,1507.93
33227,B083T5G5PM,4,2022-10-04,Regular Season,1496.38
33228,B083T5G5PM,3,2022-10-11,Regular Season,1518.94
33229,B083T5G5PM,1,2022-10-19,Regular Season,1497.12
33230,B083T5G5PM,4,2022-11-03,Holiday Season,1442.71
33231,B083T5G5PM,2,2022-11-08,Holiday Season,1529.73
33232,B083T5G5PM,2,2022-11-16,Holiday Season,1561.51
33233,B083T5G5PM,2,2022-12-08,Holiday Season,1501.68
33234,B083T5G5PM,2,2022-12-13,Holiday Season,1538.95
33235,B083T5G5PM,2,2022-12-25,Holiday Season,1506.71
33236,B0BHVPTM2C,1,2022-01-06,Regular Season,387.46
33237,B0BHVPTM2C,1,2022-01-31,Regular Season,408.91
33238,B0BHVPTM2C,2,2022-02-01,Regular Season,380.41
33239,B0BHVPTM2C,4,2022-03-14,Regular Season,382.46
33240,B0BHVPTM2C,3,2022-04-01,Regular Season,381.41
33241,B0BHVPTM2C,4,2022-04-21,Regular Season,411.17
33242,B0BHVPTM2C,3,2022-04-30,Regular Season,395.54
33243,B0BHVPTM2C,2,2022-05-03,Regular Season,389.7
33244,B0BHVPTM2C,2,2022-05-13,Regular Season,380.05
33245,B0BHVPTM2C,2,2022-05-15,Regular Season,400.12
33246,B0BHVPTM2C,4,2022-05-17,Regular Season,399.84
33247,B0BHVPTM2C,3,2022-05-24,Regular Season,403.43
33248,B0BHVPTM2C,4,2022-07-12,Regular Season,378.17
33249,B0BHVPTM2C,1,2022-07-13,Regular Season,400.84
33250,B0BHVPTM2C,1,2022-07-17,Regular Season,405.62
33251,B0BHVPTM2C,1,2022-07-18,Regular Season,417.13
33252,B0BHVPTM2C,4,2022-08-08,Regular Season,413.84
33253,B0BHVPTM2C,4,2022-08-17,Regular Season,389.96
33254,B0BHVPTM2C,3,2022-08-24,Regular Season,408.83
33255,B0BHVPTM2C,1,2022-09-01,Regular Season,416.64
33256,B0BHVPTM2C,3,2022-09-02,Regular Season,405.81
33257,B0BHVPTM2C,1,2022-09-26,Regular Season,409.42
33258,B0BHVPTM2C,3,2022-10-04,Regular Season,400.08
33259,B0BHVPTM2C,2,2022-10-17,Regular Season,399.83
33260,B0BHVPTM2C,4,2022-10-31,Regular Season,385.27
33261,B0BHVPTM2C,1,2022-11-01,Holiday Season,385.74
33262,B0BHVPTM2C,3,2022-11-06,Holiday Season,382.98
33263,B0BHVPTM2C,2,2022-11-11,Holiday Season,403.7
33264,B0BHVPTM2C,2,2022-11-26,Holiday Season,401.57
33265,B0BHVPTM2C,3,2022-11-29,Holiday Season,402.19
33266,B0BHVPTM2C,3,2022-12-16,Holiday Season,380.94
33267,B01NBX5RSB,4,2022-01-06,Regular Season,787.46
33268,B01NBX5RSB,4,2022-01-20,Regular Season,802.88
33269,B01NBX5RSB,4,2022-02-06,Regular Season,733.68
33270,B01NBX5RSB,4,2022-02-08,Regular Season,802.5
33271,B01NBX5RSB,4,2022-02-24,Regular Season,806.34
33272,B01NBX5RSB,3,2022-03-02,Regular Season,756.36
33273,B01NBX5RSB,3,2022-03-04,Regular Season,742.12
33274,B01NBX5RSB,3,2022-03-28,Regular Season,766.87
33275,B01NBX5RSB,3,2022-04-01,Regular Season,783.53
33276,B01NBX5RSB,1,2022-04-26,Regular Season,758.44
33277,B01NBX5RSB,2,2022-05-02,Regular Season,800.03
33278,B01NBX5RSB,3,2022-05-08,Regular Season,746.86
33279,B01NBX5RSB,2,2022-05-09,Regular Season,799.41
33280,B01NBX5RSB,4,2022-05-16,Regular Season,768.96
33281,B01NBX5RSB,4,2022-06-02,Regular Season,739.3
33282,B01NBX5RSB,2,2022-07-01,Regular Season,792.13
33283,B01NBX5RSB,1,2022-07-21,Regular Season,735.35
33284,B01NBX5RSB,2,2022-07-25,Regular Season,804.14
33285,B01NBX5RSB,4,2022-08-01,Regular Season,781.24
33286,B01NBX5RSB,1,2022-08-05,Regular Season,760.12
33287,B01NBX5RSB,1,2022-08-17,Regular Season,752.74
33288,B01NBX5RSB,1,2022-08-25,Regular Season,797.64
33289,B01NBX5RSB,1,2022-08-28,Regular Season,759.72
33290,B01NBX5RSB,4,2022-09-29,Regular Season,763.5
33291,B01NBX5RSB,3,2022-10-07,Regular Season,804.4
33292,B01NBX5RSB,3,2022-10-22,Regular Season,770.38
33293,B01NBX5RSB,1,2022-10-26,Regular Season,780.62
33294,B01NBX5RSB,3,2022-10-31,Regular Season,757.8
33295,B01NBX5RSB,1,2022-11-25,Holiday Season,739.44
33296,B01NBX5RSB,4,2022-12-01,Holiday Season,734.05
33297,B01NBX5RSB,2,2022-12-03,Holiday Season,789.99
33298,B01NBX5RSB,3,2022-12-04,Holiday Season,807.13
33299,B01NBX5RSB,2,2022-12-08,Holiday Season,772.5
33300,B01NBX5RSB,3,2022-12-18,Holiday Season,772.93
33301,B01NBX5RSB,1,2022-12-21,Holiday Season,768.32
33302,B08MWJTST6,2,2022-01-11,Regular Season,285.7
33303,B08MWJTST6,1,2022-01-19,Regular Season,284.42
33304,B08MWJTST6,1,2022-01-25,Regular Season,284.45
33305,B08MWJTST6,4,2022-01-26,Regular Season,282.0
33306,B08MWJTST6,1,2022-02-11,Regular Season,284.43
33307,B08MWJTST6,2,2022-02-16,Regular Season,265.78
33308,B08MWJTST6,4,2022-02-20,Regular Season,277.73
33309,B08MWJTST6,4,2022-03-06,Regular Season,271.21
33310,B08MWJTST6,3,2022-03-20,Regular Season,283.33
33311,B08MWJTST6,3,2022-04-24,Regular Season,288.32
33312,B08MWJTST6,3,2022-05-18,Regular Season,292.48
33313,B08MWJTST6,4,2022-05-20,Regular Season,288.68
33314,B08MWJTST6,1,2022-05-22,Regular Season,289.75
33315,B08MWJTST6,4,2022-06-02,Regular Season,276.63
33316,B08MWJTST6,3,2022-06-03,Regular Season,265.87
33317,B08MWJTST6,1,2022-06-09,Regular Season,278.19
33318,B08MWJTST6,4,2022-06-10,Regular Season,287.46
33319,B08MWJTST6,2,2022-06-22,Regular Season,285.87
33320,B08MWJTST6,1,2022-06-23,Regular Season,276.8
33321,B08MWJTST6,3,2022-07-08,Regular Season,270.63
33322,B08MWJTST6,2,2022-07-24,Regular Season,270.45
33323,B08MWJTST6,4,2022-09-07,Regular Season,276.97
33324,B08MWJTST6,2,2022-09-14,Regular Season,271.7
33325,B08MWJTST6,1,2022-09-15,Regular Season,266.42
33326,B08MWJTST6,4,2022-09-26,Regular Season,288.49
33327,B08MWJTST6,1,2022-09-27,Regular Season,271.82
33328,B08MWJTST6,3,2022-10-22,Regular Season,274.71
33329,B08MWJTST6,2,2022-10-23,Regular Season,285.05
33330,B08MWJTST6,2,2022-10-29,Regular Season,290.33
33331,B08MWJTST6,2,2022-11-02,Holiday Season,275.61
33332,B08MWJTST6,1,2022-11-13,Holiday Season,289.91
33333,B08MWJTST6,2,2022-11-15,Holiday Season,279.78
33334,B08MWJTST6,1,2022-11-16,Holiday Season,280.63
33335,B08MWJTST6,4,2022-11-25,Holiday Season,277.07
33336,B08MWJTST6,3,2022-11-29,Holiday Season,265.37
33337,B08MWJTST6,2,2022-11-30,Holiday Season,283.13
33338,B08MWJTST6,4,2022-12-25,Holiday Season,278.82
33339,B07R99NBVB,2,2022-01-02,Regular Season,261.37
33340,B07R99NBVB,2,2022-01-08,Regular Season,247.12
33341,B07R99NBVB,1,2022-01-21,Regular Season,260.27
33342,B07R99NBVB,3,2022-02-10,Regular Season,256.39
33343,B07R99NBVB,3,2022-02-25,Regular Season,259.33
33344,B07R99NBVB,1,2022-03-04,Regular Season,253.38
33345,B07R99NBVB,3,2022-04-19,Regular Season,256.36
33346,B07R99NBVB,1,2022-04-25,Regular Season,248.43
33347,B07R99NBVB,1,2022-05-14,Regular Season,238.63
33348,B07R99NBVB,2,2022-05-15,Regular Season,253.44
33349,B07R99NBVB,2,2022-05-23,Regular Season,258.05
33350,B07R99NBVB,1,2022-05-29,Regular Season,247.34
33351,B07R99NBVB,3,2022-05-31,Regular Season,240.29
33352,B07R99NBVB,1,2022-06-26,Regular Season,255.8
33353,B07R99NBVB,3,2022-06-30,Regular Season,254.78
33354,B07R99NBVB,2,2022-07-17,Regular Season,243.59
33355,B07R99NBVB,2,2022-07-25,Regular Season,244.98
33356,B07R99NBVB,4,2022-07-30,Regular Season,251.58
33357,B07R99NBVB,2,2022-08-13,Regular Season,244.5
33358,B07R99NBVB,3,2022-08-18,Regular Season,243.07
33359,B07R99NBVB,3,2022-09-22,Regular Season,244.82
33360,B07R99NBVB,4,2022-09-24,Regular Season,245.21
33361,B07R99NBVB,3,2022-09-28,Regular Season,259.41
33362,B07R99NBVB,4,2022-10-01,Regular Season,254.54
33363,B07R99NBVB,4,2022-10-12,Regular Season,258.57
33364,B07R99NBVB,4,2022-10-15,Regular Season,244.24
33365,B07R99NBVB,4,2022-11-24,Holiday Season,238.48
33366,B07R99NBVB,1,2022-12-12,Holiday Season,244.88
33367,B00LY12TH6,1,2022-01-10,Regular Season,224.2
33368,B00LY12TH6,2,2022-01-20,Regular Season,240.3
33369,B00LY12TH6,4,2022-01-28,Regular Season,232.99
33370,B00LY12TH6,3,2022-01-30,Regular Season,236.4
33371,B00LY12TH6,1,2022-02-06,Regular Season,233.81
33372,B00LY12TH6,1,2022-02-13,Regular Season,224.14
33373,B00LY12TH6,4,2022-02-27,Regular Season,226.34
33374,B00LY12TH6,1,2022-02-28,Regular Season,239.3
33375,B00LY12TH6,1,2022-03-10,Regular Season,235.53
33376,B00LY12TH6,2,2022-03-16,Regular Season,229.7
33377,B00LY12TH6,4,2022-03-30,Regular Season,221.45
33378,B00LY12TH6,3,2022-04-01,Regular Season,239.33
33379,B00LY12TH6,2,2022-04-06,Regular Season,223.28
33380,B00LY12TH6,1,2022-04-21,Regular Season,228.64
33381,B00LY12TH6,2,2022-05-09,Regular Season,224.62
33382,B00LY12TH6,1,2022-05-11,Regular Season,240.91
33383,B00LY12TH6,4,2022-06-05,Regular Season,229.58
33384,B00LY12TH6,1,2022-06-11,Regular Season,233.8
33385,B00LY12TH6,2,2022-06-18,Regular Season,223.54
33386,B00LY12TH6,1,2022-07-20,Regular Season,236.25
33387,B00LY12TH6,3,2022-07-24,Regular Season,222.24
33388,B00LY12TH6,2,2022-08-25,Regular Season,222.71
33389,B00LY12TH6,3,2022-09-01,Regular Season,225.35
33390,B00LY12TH6,1,2022-09-05,Regular Season,228.89
33391,B00LY12TH6,2,2022-09-10,Regular Season,233.38
33392,B00LY12TH6,3,2022-09-18,Regular Season,221.09
33393,B00LY12TH6,3,2022-09-26,Regular Season,231.72
33394,B00LY12TH6,2,2022-10-21,Regular Season,228.96
33395,B00LY12TH6,1,2022-10-22,Regular Season,234.43
33396,B00LY12TH6,4,2022-11-01,Holiday Season,230.07
33397,B00LY12TH6,4,2022-11-04,Holiday Season,230.65
33398,B00LY12TH6,3,2022-11-07,Holiday Season,225.28
33399,B00LY12TH6,1,2022-11-09,Holiday Season,231.36
33400,B00LY12TH6,1,2022-11-11,Holiday Season,218.67
33401,B00LY12TH6,3,2022-12-01,Holiday Season,238.5
33402,B00LY12TH6,1,2022-12-07,Holiday Season,228.27
33403,B00LY12TH6,2,2022-12-09,Holiday Season,231.71
33404,B00LY12TH6,3,2022-12-11,Holiday Season,234.71
33405,B00LY12TH6,4,2022-12-16,Holiday Season,219.56
33406,B00LY12TH6,1,2022-12-18,Holiday Season,237.97
33407,B00LY12TH6,3,2022-12-19,Holiday Season,240.51
33408,B00LY12TH6,3,2022-12-21,Holiday Season,228.78
33409,B00LY12TH6,3,2022-12-25,Holiday Season,233.12
33410,B08497Z1MQ,2,2022-01-04,Regular Season,571.85
33411,B08497Z1MQ,4,2022-01-08,Regular Season,615.65
33412,B08497Z1MQ,4,2022-01-20,Regular Season,598.27
33413,B08497Z1MQ,1,2022-02-14,Regular Season,614.41
33414,B08497Z1MQ,4,2022-02-28,Regular Season,589.0
33415,B08497Z1MQ,2,2022-03-09,Regular Season,591.91
33416,B08497Z1MQ,1,2022-03-13,Regular Season,588.72
33417,B08497Z1MQ,1,2022-03-17,Regular Season,571.38
33418,B08497Z1MQ,1,2022-03-19,Regular Season,584.93
33419,B08497Z1MQ,1,2022-03-20,Regular Season,580.56
33420,B08497Z1MQ,1,2022-04-09,Regular Season,588.63
33421,B08497Z1MQ,1,2022-04-13,Regular Season,628.42
33422,B08497Z1MQ,1,2022-04-20,Regular Season,601.88
33423,B08497Z1MQ,1,2022-05-03,Regular Season,627.29
33424,B08497Z1MQ,3,2022-05-04,Regular Season,611.97
33425,B08497Z1MQ,3,2022-05-06,Regular Season,610.82
33426,B08497Z1MQ,4,2022-05-07,Regular Season,619.75
33427,B08497Z1MQ,3,2022-05-10,Regular Season,581.65
33428,B08497Z1MQ,1,2022-05-13,Regular Season,581.1
33429,B08497Z1MQ,1,2022-05-26,Regular Season,606.42
33430,B08497Z1MQ,1,2022-06-13,Regular Season,575.62
33431,B08497Z1MQ,3,2022-06-21,Regular Season,595.45
33432,B08497Z1MQ,1,2022-06-30,Regular Season,597.72
33433,B08497Z1MQ,3,2022-07-12,Regular Season,595.14
33434,B08497Z1MQ,3,2022-07-13,Regular Season,620.75
33435,B08497Z1MQ,1,2022-07-23,Regular Season,590.63
33436,B08497Z1MQ,4,2022-08-08,Regular Season,588.76
33437,B08497Z1MQ,4,2022-08-17,Regular Season,585.37
33438,B08497Z1MQ,1,2022-09-14,Regular Season,599.45
33439,B08497Z1MQ,3,2022-09-18,Regular Season,581.24
33440,B08497Z1MQ,3,2022-10-19,Regular Season,606.03
33441,B08497Z1MQ,1,2022-10-30,Regular Season,610.31
33442,B08497Z1MQ,3,2022-11-07,Holiday Season,600.25
33443,B08497Z1MQ,3,2022-11-13,Holiday Season,625.1
33444,B08497Z1MQ,1,2022-11-14,Holiday Season,596.32
33445,B08497Z1MQ,1,2022-11-30,Holiday Season,626.51
33446,B08497Z1MQ,4,2022-12-05,Holiday Season,590.36
33447,B08497Z1MQ,4,2022-12-08,Holiday Season,628.82
33448,B08497Z1MQ,4,2022-12-20,Holiday Season,601.23
33449,B08497Z1MQ,3,2022-12-23,Holiday Season,609.66
33450,B08497Z1MQ,2,2022-12-29,Holiday Season,598.7
33451,B07KNM95JK,3,2022-01-11,Regular Season,570.84
33452,B07KNM95JK,3,2022-01-30,Regular Season,574.69
33453,B07KNM95JK,3,2022-02-05,Regular Season,603.24
33454,B07KNM95JK,3,2022-02-09,Regular Season,623.31
33455,B07KNM95JK,3,2022-02-14,Regular Season,600.64
33456,B07KNM95JK,3,2022-02-22,Regular Season,588.36
33457,B07KNM95JK,2,2022-02-28,Regular Season,615.67
33458,B07KNM95JK,2,2022-03-03,Regular Season,582.44
33459,B07KNM95JK,4,2022-03-31,Regular Season,614.27
33460,B07KNM95JK,1,2022-04-18,Regular Season,617.88
33461,B07KNM95JK,1,2022-04-26,Regular Season,585.11
33462,B07KNM95JK,4,2022-05-25,Regular Season,575.26
33463,B07KNM95JK,3,2022-05-31,Regular Season,608.71
33464,B07KNM95JK,3,2022-06-03,Regular Season,601.45
33465,B07KNM95JK,2,2022-06-12,Regular Season,578.67
33466,B07KNM95JK,1,2022-06-25,Regular Season,623.98
33467,B07KNM95JK,4,2022-07-05,Regular Season,596.63
33468,B07KNM95JK,1,2022-07-09,Regular Season,577.32
33469,B07KNM95JK,4,2022-08-05,Regular Season,593.13
33470,B07KNM95JK,1,2022-08-06,Regular Season,570.37
33471,B07KNM95JK,1,2022-08-17,Regular Season,620.42
33472,B07KNM95JK,3,2022-09-03,Regular Season,568.22
33473,B07KNM95JK,2,2022-09-13,Regular Season,584.43
33474,B07KNM95JK,2,2022-09-20,Regular Season,590.81
33475,B07KNM95JK,1,2022-09-30,Regular Season,594.7
33476,B07KNM95JK,2,2022-10-07,Regular Season,582.66
33477,B07KNM95JK,1,2022-10-08,Regular Season,570.07
33478,B07KNM95JK,3,2022-10-11,Regular Season,626.75
33479,B07KNM95JK,4,2022-11-07,Holiday Season,572.19
33480,B07KNM95JK,2,2022-11-16,Holiday Season,584.94
33481,B07KNM95JK,3,2022-11-24,Holiday Season,580.22
33482,B07KNM95JK,1,2022-11-26,Holiday Season,614.64
33483,B07KNM95JK,1,2022-12-07,Holiday Season,593.44
33484,B07KNM95JK,3,2022-12-20,Holiday Season,606.41
33485,B09Q3M3WLJ,4,2022-01-14,Regular Season,416.99
33486,B09Q3M3WLJ,1,2022-02-01,Regular Season,418.69
33487,B09Q3M3WLJ,3,2022-02-06,Regular Season,385.37
33488,B09Q3M3WLJ,2,2022-02-19,Regular Season,390.68
33489,B09Q3M3WLJ,4,2022-03-07,Regular Season,404.25
33490,B09Q3M3WLJ,4,2022-03-15,Regular Season,379.88
33491,B09Q3M3WLJ,1,2022-03-19,Regular Season,407.51
33492,B09Q3M3WLJ,1,2022-04-04,Regular Season,406.32
33493,B09Q3M3WLJ,1,2022-04-13,Regular Season,392.41
33494,B09Q3M3WLJ,1,2022-04-17,Regular Season,390.15
33495,B09Q3M3WLJ,2,2022-04-23,Regular Season,405.18
33496,B09Q3M3WLJ,4,2022-05-14,Regular Season,383.85
33497,B09Q3M3WLJ,2,2022-06-02,Regular Season,383.96
33498,B09Q3M3WLJ,4,2022-06-20,Regular Season,407.7
33499,B09Q3M3WLJ,4,2022-06-29,Regular Season,414.97
33500,B09Q3M3WLJ,4,2022-07-01,Regular Season,389.81
33501,B09Q3M3WLJ,3,2022-07-08,Regular Season,380.88
33502,B09Q3M3WLJ,2,2022-07-18,Regular Season,411.45
33503,B09Q3M3WLJ,4,2022-07-23,Regular Season,413.22
33504,B09Q3M3WLJ,1,2022-07-26,Regular Season,401.85
33505,B09Q3M3WLJ,3,2022-08-06,Regular Season,394.43
33506,B09Q3M3WLJ,4,2022-08-23,Regular Season,414.51
33507,B09Q3M3WLJ,4,2022-08-28,Regular Season,410.2
33508,B09Q3M3WLJ,1,2022-08-30,Regular Season,416.41
33509,B09Q3M3WLJ,3,2022-09-11,Regular Season,394.27
33510,B09Q3M3WLJ,4,2022-09-26,Regular Season,406.84
33511,B09Q3M3WLJ,1,2022-10-10,Regular Season,398.78
33512,B09Q3M3WLJ,2,2022-10-18,Regular Season,402.27
33513,B09Q3M3WLJ,2,2022-10-23,Regular Season,385.76
33514,B09Q3M3WLJ,2,2022-10-30,Regular Season,400.52
33515,B09Q3M3WLJ,4,2022-11-12,Holiday Season,389.57
33516,B09Q3M3WLJ,2,2022-11-15,Holiday Season,396.34
33517,B09Q3M3WLJ,3,2022-11-23,Holiday Season,413.07
33518,B09Q3M3WLJ,4,2022-12-13,Holiday Season,403.69
33519,B09B9SPC7F,2,2022-01-01,Regular Season,476.56
33520,B09B9SPC7F,3,2022-01-09,Regular Season,500.01
33521,B09B9SPC7F,1,2022-01-16,Regular Season,514.85
33522,B09B9SPC7F,4,2022-02-14,Regular Season,500.44
33523,B09B9SPC7F,1,2022-02-27,Regular Season,498.14
33524,B09B9SPC7F,3,2022-03-11,Regular Season,485.23
33525,B09B9SPC7F,3,2022-03-15,Regular Season,481.57
33526,B09B9SPC7F,3,2022-03-20,Regular Season,503.9
33527,B09B9SPC7F,2,2022-03-29,Regular Season,512.24
33528,B09B9SPC7F,3,2022-04-05,Regular Season,521.24
33529,B09B9SPC7F,1,2022-04-22,Regular Season,475.65
33530,B09B9SPC7F,3,2022-05-01,Regular Season,484.21
33531,B09B9SPC7F,4,2022-05-03,Regular Season,494.77
33532,B09B9SPC7F,2,2022-05-11,Regular Season,499.46
33533,B09B9SPC7F,2,2022-05-15,Regular Season,486.13
33534,B09B9SPC7F,3,2022-05-21,Regular Season,513.71
