forecast_id,product_id,forecast_date,predicted_demand,model_used
42819,B09YLFHFDW,2023-06-04,91,Placeholder
42820,B09YLFHFDW,2023-06-11,167,Placeholder
42821,B09YLFHFDW,2023-06-18,68,Placeholder
42822,B09YLFHFDW,2023-06-25,114,Placeholder
42823,B09YLFHFDW,2023-07-02,70,Placeholder
42824,B09YLFHFDW,2023-07-09,188,Placeholder
42825,B09YLFHFDW,2023-07-16,158,Placeholder
42826,B09YLFHFDW,2023-07-23,99,Placeholder
42827,B09YLFHFDW,2023-07-30,175,Placeholder
42828,B09YLFHFDW,2023-08-06,176,Placeholder
42829,B09YLFHFDW,2023-08-13,60,Placeholder
42830,B09YLFHFDW,2023-08-20,174,Placeholder
42831,B09YLFHFDW,2023-08-27,187,Placeholder
42832,B09YLFHFDW,2023-09-03,199,Placeholder
42833,B09YLFHFDW,2023-09-10,174,Placeholder
42834,B09YLFHFDW,2023-09-17,151,Placeholder
42835,B09YLFHFDW,2023-09-24,73,Placeholder
42836,B09YLFHFDW,2023-10-01,151,Placeholder
42837,B09YLFHFDW,2023-10-08,147,Placeholder
42838,B09YLFHFDW,2023-10-15,55,Placeholder
42839,B09YLFHFDW,2023-10-22,50,Placeholder
42840,B09YLFHFDW,2023-10-29,111,Placeholder
42841,B09YLFHFDW,2023-11-05,181,Placeholder
42842,B09YLFHFDW,2023-11-12,50,Placeholder
42843,B09YLFHFDW,2023-11-19,187,Placeholder
42844,B09YLFHFDW,2023-11-26,177,Placeholder
42845,B09YLFHFDW,2023-12-03,117,Placeholder
42846,B09YLFHFDW,2023-12-10,143,Placeholder
42847,B09YLFHFDW,2023-12-17,179,Placeholder
42848,B09YLFHFDW,2023-12-24,96,Placeholder
42849,B07YWS9SP9,2023-01-01,67,Placeholder
42850,B07YWS9SP9,2023-01-08,151,Placeholder
42851,B07YWS9SP9,2023-01-15,119,Placeholder
42852,B07YWS9SP9,2023-01-22,181,Placeholder
42853,B07YWS9SP9,2023-01-29,108,Placeholder
42854,B07YWS9SP9,2023-02-05,132,Placeholder
42855,B07YWS9SP9,2023-02-12,161,Placeholder
42856,B07YWS9SP9,2023-02-19,59,Placeholder
42857,B07YWS9SP9,2023-02-26,137,Placeholder
42858,B07YWS9SP9,2023-03-05,95,Placeholder
42859,B07YWS9SP9,2023-03-12,50,Placeholder
42860,B07YWS9SP9,2023-03-19,153,Placeholder
42861,B07YWS9SP9,2023-03-26,54,Placeholder
42862,B07YWS9SP9,2023-04-02,50,Placeholder
42863,B07YWS9SP9,2023-04-09,51,Placeholder
42864,B07YWS9SP9,2023-04-16,71,Placeholder
42865,B07YWS9SP9,2023-04-23,145,Placeholder
42866,B07YWS9SP9,2023-04-30,84,Placeholder
42867,B07YWS9SP9,2023-05-07,131,Placeholder
42868,B07YWS9SP9,2023-05-14,191,Placeholder
42869,B07YWS9SP9,2023-05-21,150,Placeholder
42870,B07YWS9SP9,2023-05-28,72,Placeholder
42871,B07YWS9SP9,2023-06-04,99,Placeholder
42872,B07YWS9SP9,2023-06-11,112,Placeholder
42873,B07YWS9SP9,2023-06-18,117,Placeholder
42874,B07YWS9SP9,2023-06-25,176,Placeholder
42875,B07YWS9SP9,2023-07-02,183,Placeholder
42876,B07YWS9SP9,2023-07-09,98,Placeholder
42877,B07YWS9SP9,2023-07-16,153,Placeholder
42878,B07YWS9SP9,2023-07-23,55,Placeholder
42879,B07YWS9SP9,2023-07-30,92,Placeholder
42880,B07YWS9SP9,2023-08-06,155,Placeholder
42881,B07YWS9SP9,2023-08-13,83,Placeholder
42882,B07YWS9SP9,2023-08-20,162,Placeholder
42883,B07YWS9SP9,2023-08-27,57,Placeholder
42884,B07YWS9SP9,2023-09-03,66,Placeholder
42885,B07YWS9SP9,2023-09-10,92,Placeholder
42886,B07YWS9SP9,2023-09-17,142,Placeholder
42887,B07YWS9SP9,2023-09-24,192,Placeholder
42888,B07YWS9SP9,2023-10-01,199,Placeholder
42889,B07YWS9SP9,2023-10-08,106,Placeholder
42890,B07YWS9SP9,2023-10-15,141,Placeholder
42891,B07YWS9SP9,2023-10-22,188,Placeholder
42892,B07YWS9SP9,2023-10-29,63,Placeholder
42893,B07YWS9SP9,2023-11-05,120,Placeholder
42894,B07YWS9SP9,2023-11-12,164,Placeholder
42895,B07YWS9SP9,2023-11-19,114,Placeholder
42896,B07YWS9SP9,2023-11-26,50,Placeholder
42897,B07YWS9SP9,2023-12-03,97,Placeholder
42898,B07YWS9SP9,2023-12-10,106,Placeholder
42899,B07YWS9SP9,2023-12-17,147,Placeholder
42900,B07YWS9SP9,2023-12-24,128,Placeholder
42901,B08WLY8V9S,2023-01-01,105,Placeholder
42902,B08WLY8V9S,2023-01-08,92,Placeholder
42903,B08WLY8V9S,2023-01-15,177,Placeholder
42904,B08WLY8V9S,2023-01-22,164,Placeholder
42905,B08WLY8V9S,2023-01-29,97,Placeholder
42906,B08WLY8V9S,2023-02-05,120,Placeholder
42907,B08WLY8V9S,2023-02-12,107,Placeholder
42908,B08WLY8V9S,2023-02-19,158,Placeholder
42909,B08WLY8V9S,2023-02-26,196,Placeholder
42910,B08WLY8V9S,2023-03-05,107,Placeholder
42911,B08WLY8V9S,2023-03-12,63,Placeholder
42912,B08WLY8V9S,2023-03-19,172,Placeholder
42913,B08WLY8V9S,2023-03-26,138,Placeholder
42914,B08WLY8V9S,2023-04-02,97,Placeholder
42915,B08WLY8V9S,2023-04-09,173,Placeholder
42916,B08WLY8V9S,2023-04-16,114,Placeholder
42917,B08WLY8V9S,2023-04-23,135,Placeholder
42918,B08WLY8V9S,2023-04-30,93,Placeholder
42919,B08WLY8V9S,2023-05-07,160,Placeholder
42920,B08WLY8V9S,2023-05-14,130,Placeholder
42921,B08WLY8V9S,2023-05-21,67,Placeholder
42922,B08WLY8V9S,2023-05-28,151,Placeholder
42923,B08WLY8V9S,2023-06-04,124,Placeholder
42924,B08WLY8V9S,2023-06-11,116,Placeholder
42925,B08WLY8V9S,2023-06-18,94,Placeholder
42926,B08WLY8V9S,2023-06-25,175,Placeholder
42927,B08WLY8V9S,2023-07-02,118,Placeholder
42928,B08WLY8V9S,2023-07-09,187,Placeholder
42929,B08WLY8V9S,2023-07-16,182,Placeholder
42930,B08WLY8V9S,2023-07-23,92,Placeholder
42931,B08WLY8V9S,2023-07-30,169,Placeholder
42932,B08WLY8V9S,2023-08-06,140,Placeholder
42933,B08WLY8V9S,2023-08-13,150,Placeholder
42934,B08WLY8V9S,2023-08-20,182,Placeholder
42935,B08WLY8V9S,2023-08-27,150,Placeholder
42936,B08WLY8V9S,2023-09-03,62,Placeholder
42937,B08WLY8V9S,2023-09-10,140,Placeholder
42938,B08WLY8V9S,2023-09-17,58,Placeholder
42939,B08WLY8V9S,2023-09-24,55,Placeholder
42940,B08WLY8V9S,2023-10-01,99,Placeholder
42941,B08WLY8V9S,2023-10-08,177,Placeholder
42942,B08WLY8V9S,2023-10-15,153,Placeholder
42943,B08WLY8V9S,2023-10-22,131,Placeholder
42944,B08WLY8V9S,2023-10-29,54,Placeholder
42945,B08WLY8V9S,2023-11-05,140,Placeholder
42946,B08WLY8V9S,2023-11-12,67,Placeholder
42947,B08WLY8V9S,2023-11-19,71,Placeholder
42948,B08WLY8V9S,2023-11-26,62,Placeholder
42949,B08WLY8V9S,2023-12-03,64,Placeholder
42950,B08WLY8V9S,2023-12-10,165,Placeholder
42951,B08WLY8V9S,2023-12-17,199,Placeholder
42952,B08WLY8V9S,2023-12-24,170,Placeholder
42953,B0873L7J6X,2023-01-01,129,Placeholder
42954,B0873L7J6X,2023-01-08,136,Placeholder
42955,B0873L7J6X,2023-01-15,171,Placeholder
42956,B0873L7J6X,2023-01-22,108,Placeholder
42957,B0873L7J6X,2023-01-29,157,Placeholder
42958,B0873L7J6X,2023-02-05,106,Placeholder
42959,B0873L7J6X,2023-02-12,144,Placeholder
42960,B0873L7J6X,2023-02-19,62,Placeholder
42961,B0873L7J6X,2023-02-26,84,Placeholder
42962,B0873L7J6X,2023-03-05,65,Placeholder
42963,B0873L7J6X,2023-03-12,116,Placeholder
42964,B0873L7J6X,2023-03-19,110,Placeholder
42965,B0873L7J6X,2023-03-26,172,Placeholder
42966,B0873L7J6X,2023-04-02,164,Placeholder
42967,B0873L7J6X,2023-04-09,172,Placeholder
42968,B0873L7J6X,2023-04-16,108,Placeholder
42969,B0873L7J6X,2023-04-23,99,Placeholder
42970,B0873L7J6X,2023-04-30,158,Placeholder
42971,B0873L7J6X,2023-05-07,195,Placeholder
42972,B0873L7J6X,2023-05-14,65,Placeholder
42973,B0873L7J6X,2023-05-21,153,Placeholder
42974,B0873L7J6X,2023-05-28,89,Placeholder
42975,B0873L7J6X,2023-06-04,107,Placeholder
42976,B0873L7J6X,2023-06-11,161,Placeholder
42977,B0873L7J6X,2023-06-18,120,Placeholder
42978,B0873L7J6X,2023-06-25,76,Placeholder
42979,B0873L7J6X,2023-07-02,129,Placeholder
42980,B0873L7J6X,2023-07-09,174,Placeholder
42981,B0873L7J6X,2023-07-16,186,Placeholder
42982,B0873L7J6X,2023-07-23,110,Placeholder
42983,B0873L7J6X,2023-07-30,185,Placeholder
42984,B0873L7J6X,2023-08-06,192,Placeholder
42985,B0873L7J6X,2023-08-13,144,Placeholder
42986,B0873L7J6X,2023-08-20,141,Placeholder
42987,B0873L7J6X,2023-08-27,150,Placeholder
42988,B0873L7J6X,2023-09-03,146,Placeholder
42989,B0873L7J6X,2023-09-10,190,Placeholder
42990,B0873L7J6X,2023-09-17,57,Placeholder
42991,B0873L7J6X,2023-09-24,136,Placeholder
42992,B0873L7J6X,2023-10-01,189,Placeholder
42993,B0873L7J6X,2023-10-08,85,Placeholder
42994,B0873L7J6X,2023-10-15,63,Placeholder
42995,B0873L7J6X,2023-10-22,198,Placeholder
42996,B0873L7J6X,2023-10-29,101,Placeholder
42997,B0873L7J6X,2023-11-05,91,Placeholder
42998,B0873L7J6X,2023-11-12,71,Placeholder
42999,B0873L7J6X,2023-11-19,96,Placeholder
43000,B0873L7J6X,2023-11-26,121,Placeholder
43001,B0873L7J6X,2023-12-03,110,Placeholder
43002,B0873L7J6X,2023-12-10,59,Placeholder
43003,B0873L7J6X,2023-12-17,85,Placeholder
43004,B0873L7J6X,2023-12-24,198,Placeholder
43005,B07YNHCW6N,2023-01-01,119,Placeholder
43006,B07YNHCW6N,2023-01-08,111,Placeholder
43007,B07YNHCW6N,2023-01-15,143,Placeholder
43008,B07YNHCW6N,2023-01-22,147,Placeholder
43009,B07YNHCW6N,2023-01-29,180,Placeholder
43010,B07YNHCW6N,2023-02-05,77,Placeholder
43011,B07YNHCW6N,2023-02-12,101,Placeholder
43012,B07YNHCW6N,2023-02-19,93,Placeholder
43013,B07YNHCW6N,2023-02-26,162,Placeholder
43014,B07YNHCW6N,2023-03-05,174,Placeholder
43015,B07YNHCW6N,2023-03-12,98,Placeholder
43016,B07YNHCW6N,2023-03-19,58,Placeholder
43017,B07YNHCW6N,2023-03-26,164,Placeholder
43018,B07YNHCW6N,2023-04-02,67,Placeholder
43019,B07YNHCW6N,2023-04-09,66,Placeholder
43020,B07YNHCW6N,2023-04-16,90,Placeholder
43021,B07YNHCW6N,2023-04-23,146,Placeholder
43022,B07YNHCW6N,2023-04-30,171,Placeholder
43023,B07YNHCW6N,2023-05-07,138,Placeholder
43024,B07YNHCW6N,2023-05-14,78,Placeholder
43025,B07YNHCW6N,2023-05-21,183,Placeholder
43026,B07YNHCW6N,2023-05-28,110,Placeholder
43027,B07YNHCW6N,2023-06-04,182,Placeholder
43028,B07YNHCW6N,2023-06-11,177,Placeholder
43029,B07YNHCW6N,2023-06-18,85,Placeholder
43030,B07YNHCW6N,2023-06-25,148,Placeholder
43031,B07YNHCW6N,2023-07-02,50,Placeholder
43032,B07YNHCW6N,2023-07-09,153,Placeholder
43033,B07YNHCW6N,2023-07-16,119,Placeholder
43034,B07YNHCW6N,2023-07-23,187,Placeholder
43035,B07YNHCW6N,2023-07-30,77,Placeholder
43036,B07YNHCW6N,2023-08-06,113,Placeholder
43037,B07YNHCW6N,2023-08-13,171,Placeholder
43038,B07YNHCW6N,2023-08-20,50,Placeholder
43039,B07YNHCW6N,2023-08-27,181,Placeholder
43040,B07YNHCW6N,2023-09-03,52,Placeholder
43041,B07YNHCW6N,2023-09-10,57,Placeholder
43042,B07YNHCW6N,2023-09-17,178,Placeholder
43043,B07YNHCW6N,2023-09-24,77,Placeholder
43044,B07YNHCW6N,2023-10-01,86,Placeholder
43045,B07YNHCW6N,2023-10-08,127,Placeholder
43046,B07YNHCW6N,2023-10-15,93,Placeholder
43047,B07YNHCW6N,2023-10-22,167,Placeholder
43048,B07YNHCW6N,2023-10-29,196,Placeholder
43049,B07YNHCW6N,2023-11-05,79,Placeholder
43050,B07YNHCW6N,2023-11-12,134,Placeholder
43051,B07YNHCW6N,2023-11-19,115,Placeholder
43052,B07YNHCW6N,2023-11-26,63,Placeholder
43053,B07YNHCW6N,2023-12-03,84,Placeholder
43054,B07YNHCW6N,2023-12-10,100,Placeholder
43055,B07YNHCW6N,2023-12-17,195,Placeholder
43056,B07YNHCW6N,2023-12-24,144,Placeholder
43057,B01MQ2A86A,2023-01-01,130,Placeholder
43058,B01MQ2A86A,2023-01-08,81,Placeholder
43059,B01MQ2A86A,2023-01-15,105,Placeholder
43060,B01MQ2A86A,2023-01-22,193,Placeholder
43061,B01MQ2A86A,2023-01-29,172,Placeholder
43062,B01MQ2A86A,2023-02-05,143,Placeholder
43063,B01MQ2A86A,2023-02-12,178,Placeholder
43064,B01MQ2A86A,2023-02-19,177,Placeholder
43065,B01MQ2A86A,2023-02-26,165,Placeholder
43066,B01MQ2A86A,2023-03-05,89,Placeholder
43067,B01MQ2A86A,2023-03-12,177,Placeholder
43068,B01MQ2A86A,2023-03-19,109,Placeholder
43069,B01MQ2A86A,2023-03-26,142,Placeholder
43070,B01MQ2A86A,2023-04-02,66,Placeholder
43071,B01MQ2A86A,2023-04-09,76,Placeholder
43072,B01MQ2A86A,2023-04-16,145,Placeholder
43073,B01MQ2A86A,2023-04-23,147,Placeholder
43074,B01MQ2A86A,2023-04-30,189,Placeholder
43075,B01MQ2A86A,2023-05-07,100,Placeholder
43076,B01MQ2A86A,2023-05-14,113,Placeholder
43077,B01MQ2A86A,2023-05-21,52,Placeholder
43078,B01MQ2A86A,2023-05-28,129,Placeholder
43079,B01MQ2A86A,2023-06-04,137,Placeholder
43080,B01MQ2A86A,2023-06-11,104,Placeholder
43081,B01MQ2A86A,2023-06-18,77,Placeholder
43082,B01MQ2A86A,2023-06-25,107,Placeholder
43083,B01MQ2A86A,2023-07-02,107,Placeholder
43084,B01MQ2A86A,2023-07-09,145,Placeholder
43085,B01MQ2A86A,2023-07-16,191,Placeholder
43086,B01MQ2A86A,2023-07-23,112,Placeholder
43087,B01MQ2A86A,2023-07-30,111,Placeholder
43088,B01MQ2A86A,2023-08-06,111,Placeholder
43089,B01MQ2A86A,2023-08-13,63,Placeholder
43090,B01MQ2A86A,2023-08-20,66,Placeholder
43091,B01MQ2A86A,2023-08-27,66,Placeholder
43092,B01MQ2A86A,2023-09-03,156,Placeholder
43093,B01MQ2A86A,2023-09-10,101,Placeholder
43094,B01MQ2A86A,2023-09-17,137,Placeholder
43095,B01MQ2A86A,2023-09-24,182,Placeholder
43096,B01MQ2A86A,2023-10-01,117,Placeholder
43097,B01MQ2A86A,2023-10-08,96,Placeholder
43098,B01MQ2A86A,2023-10-15,103,Placeholder
43099,B01MQ2A86A,2023-10-22,166,Placeholder
43100,B01MQ2A86A,2023-10-29,158,Placeholder
43101,B01MQ2A86A,2023-11-05,110,Placeholder
43102,B01MQ2A86A,2023-11-12,183,Placeholder
43103,B01MQ2A86A,2023-11-19,123,Placeholder
43104,B01MQ2A86A,2023-11-26,71,Placeholder
43105,B01MQ2A86A,2023-12-03,55,Placeholder
43106,B01MQ2A86A,2023-12-10,71,Placeholder
43107,B01MQ2A86A,2023-12-17,96,Placeholder
43108,B01MQ2A86A,2023-12-24,122,Placeholder
43109,B00KIE28X0,2023-01-01,67,Placeholder
43110,B00KIE28X0,2023-01-08,106,Placeholder
43111,B00KIE28X0,2023-01-15,130,Placeholder
43112,B00KIE28X0,2023-01-22,148,Placeholder
43113,B00KIE28X0,2023-01-29,189,Placeholder
43114,B00KIE28X0,2023-02-05,169,Placeholder
43115,B00KIE28X0,2023-02-12,65,Placeholder
43116,B00KIE28X0,2023-02-19,132,Placeholder
43117,B00KIE28X0,2023-02-26,152,Placeholder
43118,B00KIE28X0,2023-03-05,184,Placeholder
43119,B00KIE28X0,2023-03-12,103,Placeholder
43120,B00KIE28X0,2023-03-19,107,Placeholder
43121,B00KIE28X0,2023-03-26,75,Placeholder
43122,B00KIE28X0,2023-04-02,149,Placeholder
43123,B00KIE28X0,2023-04-09,147,Placeholder
43124,B00KIE28X0,2023-04-16,106,Placeholder
43125,B00KIE28X0,2023-04-23,85,Placeholder
43126,B00KIE28X0,2023-04-30,64,Placeholder
43127,B00KIE28X0,2023-05-07,81,Placeholder
43128,B00KIE28X0,2023-05-14,147,Placeholder
43129,B00KIE28X0,2023-05-21,144,Placeholder
43130,B00KIE28X0,2023-05-28,97,Placeholder
43131,B00KIE28X0,2023-06-04,161,Placeholder
43132,B00KIE28X0,2023-06-11,103,Placeholder
43133,B00KIE28X0,2023-06-18,152,Placeholder
43134,B00KIE28X0,2023-06-25,193,Placeholder
43135,B00KIE28X0,2023-07-02,139,Placeholder
43136,B00KIE28X0,2023-07-09,97,Placeholder
43137,B00KIE28X0,2023-07-16,93,Placeholder
43138,B00KIE28X0,2023-07-23,192,Placeholder
43139,B00KIE28X0,2023-07-30,71,Placeholder
43140,B00KIE28X0,2023-08-06,150,Placeholder
43141,B00KIE28X0,2023-08-13,148,Placeholder
43142,B00KIE28X0,2023-08-20,178,Placeholder
43143,B00KIE28X0,2023-08-27,151,Placeholder
43144,B00KIE28X0,2023-09-03,59,Placeholder
43145,B00KIE28X0,2023-09-10,132,Placeholder
43146,B00KIE28X0,2023-09-17,133,Placeholder
43147,B00KIE28X0,2023-09-24,193,Placeholder
43148,B00KIE28X0,2023-10-01,56,Placeholder
43149,B00KIE28X0,2023-10-08,56,Placeholder
43150,B00KIE28X0,2023-10-15,103,Placeholder
43151,B00KIE28X0,2023-10-22,193,Placeholder
43152,B00KIE28X0,2023-10-29,74,Placeholder
43153,B00KIE28X0,2023-11-05,113,Placeholder
43154,B00KIE28X0,2023-11-12,157,Placeholder
43155,B00KIE28X0,2023-11-19,90,Placeholder
43156,B00KIE28X0,2023-11-26,124,Placeholder
43157,B00KIE28X0,2023-12-03,181,Placeholder
43158,B00KIE28X0,2023-12-10,167,Placeholder
43159,B00KIE28X0,2023-12-17,100,Placeholder
43160,B00KIE28X0,2023-12-24,97,Placeholder
43161,B0BHYJ8CVF,2023-01-01,139,Placeholder
43162,B0BHYJ8CVF,2023-01-08,102,Placeholder
43163,B0BHYJ8CVF,2023-01-15,197,Placeholder
43164,B0BHYJ8CVF,2023-01-22,94,Placeholder
43165,B0BHYJ8CVF,2023-01-29,155,Placeholder
43166,B0BHYJ8CVF,2023-02-05,54,Placeholder
43167,B0BHYJ8CVF,2023-02-12,95,Placeholder
43168,B0BHYJ8CVF,2023-02-19,72,Placeholder
43169,B0BHYJ8CVF,2023-02-26,76,Placeholder
43170,B0BHYJ8CVF,2023-03-05,55,Placeholder
43171,B0BHYJ8CVF,2023-03-12,93,Placeholder
43172,B0BHYJ8CVF,2023-03-19,149,Placeholder
43173,B0BHYJ8CVF,2023-03-26,91,Placeholder
43174,B0BHYJ8CVF,2023-04-02,107,Placeholder
43175,B0BHYJ8CVF,2023-04-09,134,Placeholder
43176,B0BHYJ8CVF,2023-04-16,113,Placeholder
43177,B0BHYJ8CVF,2023-04-23,52,Placeholder
43178,B0BHYJ8CVF,2023-04-30,173,Placeholder
43179,B0BHYJ8CVF,2023-05-07,127,Placeholder
43180,B0BHYJ8CVF,2023-05-14,117,Placeholder
43181,B0BHYJ8CVF,2023-05-21,175,Placeholder
43182,B0BHYJ8CVF,2023-05-28,183,Placeholder
43183,B0BHYJ8CVF,2023-06-04,103,Placeholder
43184,B0BHYJ8CVF,2023-06-11,133,Placeholder
43185,B0BHYJ8CVF,2023-06-18,91,Placeholder
43186,B0BHYJ8CVF,2023-06-25,135,Placeholder
43187,B0BHYJ8CVF,2023-07-02,68,Placeholder
43188,B0BHYJ8CVF,2023-07-09,148,Placeholder
43189,B0BHYJ8CVF,2023-07-16,86,Placeholder
43190,B0BHYJ8CVF,2023-07-23,96,Placeholder
43191,B0BHYJ8CVF,2023-07-30,76,Placeholder
43192,B0BHYJ8CVF,2023-08-06,92,Placeholder
43193,B0BHYJ8CVF,2023-08-13,140,Placeholder
43194,B0BHYJ8CVF,2023-08-20,172,Placeholder
43195,B0BHYJ8CVF,2023-08-27,119,Placeholder
43196,B0BHYJ8CVF,2023-09-03,119,Placeholder
43197,B0BHYJ8CVF,2023-09-10,187,Placeholder
43198,B0BHYJ8CVF,2023-09-17,120,Placeholder
43199,B0BHYJ8CVF,2023-09-24,173,Placeholder
43200,B0BHYJ8CVF,2023-10-01,105,Placeholder
43201,B0BHYJ8CVF,2023-10-08,123,Placeholder
43202,B0BHYJ8CVF,2023-10-15,127,Placeholder
43203,B0BHYJ8CVF,2023-10-22,68,Placeholder
43204,B0BHYJ8CVF,2023-10-29,124,Placeholder
43205,B0BHYJ8CVF,2023-11-05,50,Placeholder
43206,B0BHYJ8CVF,2023-11-12,71,Placeholder
43207,B0BHYJ8CVF,2023-11-19,121,Placeholder
43208,B0BHYJ8CVF,2023-11-26,167,Placeholder
43209,B0BHYJ8CVF,2023-12-03,74,Placeholder
43210,B0BHYJ8CVF,2023-12-10,63,Placeholder
43211,B0BHYJ8CVF,2023-12-17,68,Placeholder
43212,B0BHYJ8CVF,2023-12-24,60,Placeholder
43213,B0BCVJ3PVP,2023-01-01,81,Placeholder
43214,B0BCVJ3PVP,2023-01-08,182,Placeholder
43215,B0BCVJ3PVP,2023-01-15,160,Placeholder
43216,B0BCVJ3PVP,2023-01-22,69,Placeholder
43217,B0BCVJ3PVP,2023-01-29,114,Placeholder
43218,B0BCVJ3PVP,2023-02-05,153,Placeholder
43219,B0BCVJ3PVP,2023-02-12,134,Placeholder
43220,B0BCVJ3PVP,2023-02-19,176,Placeholder
43221,B0BCVJ3PVP,2023-02-26,94,Placeholder
43222,B0BCVJ3PVP,2023-03-05,65,Placeholder
43223,B0BCVJ3PVP,2023-03-12,184,Placeholder
43224,B0BCVJ3PVP,2023-03-19,169,Placeholder
43225,B0BCVJ3PVP,2023-03-26,155,Placeholder
43226,B0BCVJ3PVP,2023-04-02,102,Placeholder
43227,B0BCVJ3PVP,2023-04-09,179,Placeholder
43228,B0BCVJ3PVP,2023-04-16,146,Placeholder
43229,B0BCVJ3PVP,2023-04-23,171,Placeholder
43230,B0BCVJ3PVP,2023-04-30,72,Placeholder
43231,B0BCVJ3PVP,2023-05-07,148,Placeholder
43232,B0BCVJ3PVP,2023-05-14,63,Placeholder
43233,B0BCVJ3PVP,2023-05-21,124,Placeholder
43234,B0BCVJ3PVP,2023-05-28,181,Placeholder
43235,B0BCVJ3PVP,2023-06-04,143,Placeholder
43236,B0BCVJ3PVP,2023-06-11,188,Placeholder
43237,B0BCVJ3PVP,2023-06-18,197,Placeholder
43238,B0BCVJ3PVP,2023-06-25,55,Placeholder
43239,B0BCVJ3PVP,2023-07-02,198,Placeholder
43240,B0BCVJ3PVP,2023-07-09,85,Placeholder
43241,B0BCVJ3PVP,2023-07-16,172,Placeholder
43242,B0BCVJ3PVP,2023-07-23,111,Placeholder
43243,B0BCVJ3PVP,2023-07-30,54,Placeholder
43244,B0BCVJ3PVP,2023-08-06,146,Placeholder
43245,B0BCVJ3PVP,2023-08-13,135,Placeholder
43246,B0BCVJ3PVP,2023-08-20,163,Placeholder
43247,B0BCVJ3PVP,2023-08-27,190,Placeholder
43248,B0BCVJ3PVP,2023-09-03,131,Placeholder
43249,B0BCVJ3PVP,2023-09-10,67,Placeholder
43250,B0BCVJ3PVP,2023-09-17,60,Placeholder
43251,B0BCVJ3PVP,2023-09-24,117,Placeholder
43252,B0BCVJ3PVP,2023-10-01,164,Placeholder
43253,B0BCVJ3PVP,2023-10-08,182,Placeholder
43254,B0BCVJ3PVP,2023-10-15,93,Placeholder
43255,B0BCVJ3PVP,2023-10-22,129,Placeholder
43256,B0BCVJ3PVP,2023-10-29,68,Placeholder
43257,B0BCVJ3PVP,2023-11-05,177,Placeholder
43258,B0BCVJ3PVP,2023-11-12,106,Placeholder
43259,B0BCVJ3PVP,2023-11-19,72,Placeholder
43260,B0BCVJ3PVP,2023-11-26,199,Placeholder
43261,B0BCVJ3PVP,2023-12-03,176,Placeholder
43262,B0BCVJ3PVP,2023-12-10,157,Placeholder
43263,B0BCVJ3PVP,2023-12-17,125,Placeholder
43264,B0BCVJ3PVP,2023-12-24,179,Placeholder
43265,B0B2931FCV,2023-01-01,107,Placeholder
43266,B0B2931FCV,2023-01-08,87,Placeholder
43267,B0B2931FCV,2023-01-15,161,Placeholder
43268,B0B2931FCV,2023-01-22,118,Placeholder
43269,B0B2931FCV,2023-01-29,114,Placeholder
43270,B0B2931FCV,2023-02-05,176,Placeholder
43271,B0B2931FCV,2023-02-12,97,Placeholder
43272,B0B2931FCV,2023-02-19,59,Placeholder
43273,B0B2931FCV,2023-02-26,137,Placeholder
43274,B0B2931FCV,2023-03-05,60,Placeholder
43275,B0B2931FCV,2023-03-12,78,Placeholder
43276,B0B2931FCV,2023-03-19,134,Placeholder
43277,B0B2931FCV,2023-03-26,142,Placeholder
43278,B0B2931FCV,2023-04-02,89,Placeholder
43279,B0B2931FCV,2023-04-09,124,Placeholder
43280,B0B2931FCV,2023-04-16,53,Placeholder
43281,B0B2931FCV,2023-04-23,112,Placeholder
43282,B0B2931FCV,2023-04-30,152,Placeholder
43283,B0B2931FCV,2023-05-07,67,Placeholder
43284,B0B2931FCV,2023-05-14,56,Placeholder
43285,B0B2931FCV,2023-05-21,58,Placeholder
43286,B0B2931FCV,2023-05-28,192,Placeholder
43287,B0B2931FCV,2023-06-04,127,Placeholder
43288,B0B2931FCV,2023-06-11,179,Placeholder
43289,B0B2931FCV,2023-06-18,112,Placeholder
43290,B0B2931FCV,2023-06-25,123,Placeholder
43291,B0B2931FCV,2023-07-02,111,Placeholder
43292,B0B2931FCV,2023-07-09,89,Placeholder
43293,B0B2931FCV,2023-07-16,50,Placeholder
43294,B0B2931FCV,2023-07-23,60,Placeholder
43295,B0B2931FCV,2023-07-30,53,Placeholder
43296,B0B2931FCV,2023-08-06,137,Placeholder
43297,B0B2931FCV,2023-08-13,151,Placeholder
43298,B0B2931FCV,2023-08-20,71,Placeholder
43299,B0B2931FCV,2023-08-27,140,Placeholder
43300,B0B2931FCV,2023-09-03,103,Placeholder
43301,B0B2931FCV,2023-09-10,125,Placeholder
43302,B0B2931FCV,2023-09-17,127,Placeholder
43303,B0B2931FCV,2023-09-24,198,Placeholder
43304,B0B2931FCV,2023-10-01,131,Placeholder
43305,B0B2931FCV,2023-10-08,166,Placeholder
43306,B0B2931FCV,2023-10-15,144,Placeholder
43307,B0B2931FCV,2023-10-22,141,Placeholder
43308,B0B2931FCV,2023-10-29,103,Placeholder
43309,B0B2931FCV,2023-11-05,190,Placeholder
43310,B0B2931FCV,2023-11-12,105,Placeholder
43311,B0B2931FCV,2023-11-19,63,Placeholder
43312,B0B2931FCV,2023-11-26,79,Placeholder
43313,B0B2931FCV,2023-12-03,145,Placeholder
43314,B0B2931FCV,2023-12-10,105,Placeholder
43315,B0B2931FCV,2023-12-17,175,Placeholder
